Model,Release Date,Release Year,Model ID,RAM Capacity (Mb),Storage (Mb),CPU Clock (MHz),Display Diagonal (in),Display Width (px),Display Length(px),Width (mm),Length (mm),Depth (mm),Volume (cubic cm),Mass (grams),Pixel Density (per inch),Cluster ID,Screen to Body Ratio
LG GW820 eXpo (LG Monaco),12/1/2009,2009.916667,1782,0.124973296,0.008388246,0.499771896,0.107913669,0.154471545,0.380952381,0.132332879,0.262295082,0.062860808,0.01171231,0.019396552,0.626451287,1,4.320029001
LG GW825 IQ (LG Monaco) ,12/1/2009,2009.916667,1783,0.124973296,0.008388246,0.499771896,0.107913669,0.154471545,0.380952381,0.132332879,0.262295082,0.062860808,0.01171231,0.019396552,0.626451287,1,4.320029001
Mobile Compia M3 POS MC-8800,12/1/2009,2009.916667,1784,0.062471389,0.004193611,0.402727644,0.129496403,0.056910569,0.142857143,0.214188267,0.717213115,0.322001283,0.220092928,0.103448276,0.17617365,3,1.705175501
Navigon 6310 / 6350 Live,12/1/2009,2009.916667,1785,0.062471389,0.031878203,0.249657844,0.18705036,0.154471545,0.119047619,0.189358799,0.286885246,0.094932649,0.03098302,0.023706897,0.21251893,0,7.495148788
Nokia 5800 NAM Navigation Edition (Nokia Tube),12/1/2009,2009.916667,1786,0.062471389,0.004193611,0.184127962,0.107913669,0.105691057,0.301587302,0.123328786,0.254098361,0.060295061,0.008500525,0.010560345,0.469207471,1,4.620140001
Nokia E72-2 NAM,12/1/2009,2009.916667,1787,0.062471389,0.008388246,0.299680654,0.050359712,0.089430894,0.103174603,0.144611187,0.266393443,0.025657473,0.005224504,0.014655172,0.315244826,6,2.410121972
Palm Pixi GSM EU,12/1/2009,2009.916667,1788,0.124973296,0.062079576,0.263664231,0.064748201,0.089430894,0.182539683,0.132332879,0.254098361,0.030468249,0.00473203,0.008512931,0.379606259,6,3.369058177
QiGi Smartbook U2000,12/1/2009,2009.916667,1789,0.124973296,0.004193611,0.311686129,0.237410072,0.154471545,0.380952381,0.21473397,0.381967213,0.036561899,0.02117637,0.02737069,0.358909642,1,5.569575454
RoverPC pro G8,12/1/2009,2009.916667,1790,0.062471389,0.004193611,0.399726275,0.107913669,0.056910569,0.182539683,0.135061392,0.229508197,0.04425914,0.006916044,0.011206897,0.257193337,6,5.066422113
RoverPC S8,12/1/2009,2009.916667,1791,0.062471389,0.004193611,0.311686129,0.079136691,0.056910569,0.142857143,0.129604366,0.217213115,0.057087877,0.008243582,0.009698276,0.249116608,6,4.653544259
Samsung SCH-M710 T*OMNIA II,12/1/2009,2009.916667,1792,0.124973296,0.004193611,0.399726275,0.143884892,0.154471545,0.380952381,0.145429741,0.256967213,0.046824888,0.009723144,0.017456897,0.524230187,1,5.72986232
Samsung SCH-M715 T*OMNIA II,12/1/2009,2009.916667,1793,0.124973296,0.004193611,0.399726275,0.143884892,0.154471545,0.380952381,0.145429741,0.256967213,0.046824888,0.009723144,0.017456897,0.524230187,1,5.72986232
Samsung SCH-M720 OMNIA Pop / SCH-M7200,12/1/2009,2009.916667,1794,0.062471389,0.008388246,0.399726275,0.09352518,0.12195122,0.103174603,0.123601637,0.241393443,0.048749198,0.006958868,0.011724138,0.281423523,6,5.32461821
Samsung SPH-M8400 Show OMNIA,12/1/2009,2009.916667,1795,0.124973296,0.008388246,0.399726275,0.143884892,0.154471545,0.380952381,0.145429741,0.294672131,0.046824888,0.011305484,0.015086207,0.524230187,1,4.996694958
Sunno S880 Windows Mobile,12/1/2009,2009.916667,1796,0.062471389,0.004193611,0.402727644,0.136690647,0.154471545,0.380952381,0.137789905,0.266393443,0.043617704,0.008500525,0.0125,0.538112065,1,5.536467974
Argox PT-6010 / PT-6310,1/1/2010,2010,1797,0.062471389,0.002096294,0.132604468,0.050359712,0.056910569,0.142857143,0.173533424,0.490983607,0.178960872,0.076697428,0.040948276,0.308430086,0,1.003070112
Argox PT-6020 / PT-6320,1/1/2010,2010,1798,0.062471389,0.002096294,0.132604468,0.050359712,0.056910569,0.142857143,0.173533424,0.490983607,0.178960872,0.076697428,0.040948276,0.308430086,0,1.003070112
Google Nexus One (HTC Passion),1/1/2010,2010,1799,0.249977111,0.008388246,0.49877144,0.143884892,0.154471545,0.380952381,0.145429741,0.286885246,0.034637588,0.008072287,0.015086207,0.524230187,2,5.132319531
LG InTouch Max GW620 (LG Etna),1/1/2010,2010,1800,0.124973296,0.008388246,0.263664231,0.09352518,0.089430894,0.222222222,0.130968622,0.245901639,0.062860808,0.010791598,0.017025862,0.374558304,6,4.398529578
Motorola BACKFLIP ME600 (Motorola Motus),1/1/2010,2010,1801,0.124973296,0.008388246,0.263664231,0.100719424,0.089430894,0.222222222,0.126875853,0.241803279,0.059012187,0.006701925,0.015732759,0.249116608,6,10.43827017
Motorola MT710 Zhiling,1/1/2010,2010,1802,0.124973296,0.004193611,0.311686129,0.143884892,0.154471545,0.407738095,0.145975443,0.282786885,0.039769083,0.012740081,0.014008621,0.535840485,1,5.313976963
Motorola XT800 Zhisang (Motorola Zeppelin),1/1/2010,2010,1803,0.124973296,0.008388246,0.274669249,0.143884892,0.154471545,0.407738095,0.150886767,0.290983607,0.033996151,0.048690662,0.016594828,0.353104493,1,11.50545018
Nokia 5530 XpressMusic Games Edition,1/1/2010,2010,1804,0.062471389,0.004193611,0.216642789,0.086330935,0.105691057,0.301587302,0.115961801,0.225409836,0.04425914,0.00473203,0.01012931,0.532811711,1,4.29552207
Nokia 6788 / 6788i,1/1/2010,2010,1805,0.062471389,0.004193611,0.131604011,0.079136691,0.056910569,0.142857143,0.132060027,0.231967213,0.082103913,0.00946406,0.02112069,0.308430086,0,2.789866563
Nokia E52-2,1/1/2010,2010,1806,0.062471389,0.004193611,0.299680654,0.050359712,0.056910569,0.142857143,0.115961801,0.274590164,0.024374599,0.002419545,0.008189655,0.308430086,6,2.683993687
Palm Pixi Plus,1/1/2010,2010,1807,0.124973296,0.125018766,0.299680654,0.064748201,0.089430894,0.182539683,0.132332879,0.254098361,0.030468249,0.00473203,0.00862069,0.379606259,6,3.369058177
Palm Pre Plus (Palm Castle C),1/1/2010,2010,1808,0.249977111,0.249999232,0.299680654,0.100719424,0.089430894,0.222222222,0.144802183,0.211188525,0.069595895,0.012290431,0.015732759,0.356133266,6,5.123946031
Prestigio GeoVision 3120,1/1/2010,2010,1809,0.031220435,0.031878203,0.266165371,0.129496403,0.089430894,0.103174603,0.252387449,0.104508197,0.041051956,0.010299124,0.013362069,0.17617365,0,11.27094589
Prestigio GeoVision 3200,1/1/2010,2010,1810,0.031220435,0.031878203,0.266165371,0.129496403,0.089430894,0.103174603,0.252387449,0.104508197,0.041051956,0.010299124,0.013362069,0.17617365,0,11.27094589
Prestigio GeoVision 4120 / 4200,1/1/2010,2010,1811,0.031220435,0.031878203,0.266165371,0.18705036,0.154471545,0.119047619,0.306957708,0.104508197,0.04425914,0.015245273,0.022413793,0.21251893,0,12.69243839
Prestigio GeoVision 4120BT / 4200BT,1/1/2010,2010,1812,0.031220435,0.031878203,0.266165371,0.18705036,0.154471545,0.119047619,0.306957708,0.104508197,0.04425914,0.015245273,0.022413793,0.21251893,0,12.69243839
Prestigio GeoVision 5120,1/1/2010,2010,1813,0.031220435,0.031878203,0.266165371,0.244604317,0.154471545,0.119047619,0.350613915,0.151639344,0.04425914,0.02286791,0.029310345,0.160020192,0,13.50761223
Prestigio GeoVision 5120BT / 5200BT,1/1/2010,2010,1814,0.031220435,0.031878203,0.266165371,0.244604317,0.154471545,0.119047619,0.350613915,0.151639344,0.04425914,0.02286791,0.029310345,0.160020192,0,13.50761223
Rogers HTC Magic Plus (HTC Sapphire),1/1/2010,2010,1815,0.140598773,0.008388246,0.263664231,0.107913669,0.089430894,0.222222222,0.134106412,0.262295082,0.04842848,0.008928763,0.012607759,0.344522968,6,4.759912916
Samsung GT-i5700 Galaxy Portal,1/1/2010,2010,1816,0.124973296,0.008388246,0.399726275,0.107913669,0.089430894,0.222222222,0.137789905,0.270491803,0.045542014,0.009078646,0.013793103,0.344522968,6,4.492283838
Telstra HTC HD2 T9193 (HTC Leo),1/1/2010,2010,1817,0.218726157,0.008388246,0.499771896,0.18705036,0.154471545,0.380952381,0.165075034,0.293032787,0.031430404,0.00957112,0.020905172,0.436648157,2,6.380552827
Dopod Touch Diamond 2 T5388w (HTC Topaz),2/1/2010,2010.083333,1818,0.140598773,0.008388246,0.263664231,0.107913669,0.154471545,0.380952381,0.127148704,0.241188525,0.048749198,0.007365694,0.012284483,0.626451287,1,4.889629937
Garmin-Asus nuvifone M10,2/1/2010,2010.083333,1819,0.249977111,0.008388246,0.299680654,0.129496403,0.154471545,0.380952381,0.140518417,0.274590164,0.050673509,0.010727362,0.016810345,0.560070671,1,4.862003824
LG GW620f (LG Etna),2/1/2010,2010.083333,1820,0.124973296,0.008388246,0.263664231,0.09352518,0.089430894,0.222222222,0.130968622,0.245901639,0.062860808,0.01171231,0.017025862,0.626451287,1,1.572431607
M3Mobile M3 Sky AlphaNumeric MC-7100S,2/1/2010,2010.083333,1821,0.062471389,0.004193611,0.311686129,0.129496403,0.056910569,0.142857143,0.196725784,0.469262295,0.120590122,0.059075434,0.056034483,0.17617365,0,2.837501101
M3Mobile M3 Sky MC-7500,2/1/2010,2010.083333,1822,0.062471389,0.004193611,0.311686129,0.129496403,0.056910569,0.142857143,0.196725784,0.469262295,0.120590122,0.059075434,0.056034483,0.17617365,0,2.837501101
M3Mobile M3 Sky MC-7700,2/1/2010,2010.083333,1823,0.062471389,0.004193611,0.311686129,0.129496403,0.056910569,0.142857143,0.196725784,0.469262295,0.120590122,0.059075434,0.056034483,0.17617365,0,2.837501101
M3Mobile M3 Sky QWERTY MC-7100S,2/1/2010,2010.083333,1824,0.062471389,0.004193611,0.311686129,0.129496403,0.056910569,0.142857143,0.196725784,0.469262295,0.120590122,0.059075434,0.056034483,0.17617365,0,2.837501101
Motorola MOTOROI XT720 (Motorola Sholes Tablet),2/1/2010,2010.083333,1825,0.124973296,0.008388246,0.299680654,0.143884892,0.154471545,0.407738095,0.148431105,0.274385246,0.030788967,0.007044515,0.017025862,0.561080262,1,4.912404515
Nokia 5232,2/1/2010,2010.083333,1826,0.062471389,0.004193611,0.216642789,0.107913669,0.105691057,0.301587302,0.123328786,0.254098361,0.060295061,0.009592532,0.011853448,0.469207471,1,4.620140001
Nokia 5233,2/1/2010,2010.083333,1827,0.062471389,0.004193611,0.216642789,0.107913669,0.105691057,0.301587302,0.123328786,0.254098361,0.053880693,0.008372053,0.011853448,0.469207471,1,4.620140001
Nokia 6700 slide,2/1/2010,2010.083333,1828,0.062471389,0.004193611,0.299680654,0.035971223,0.056910569,0.142857143,0.107776262,0.189344262,0.062860808,0.005460035,0.010775862,0.345784957,6,3.332018707
NTT DoCoMo PRO series SC-01B,2/1/2010,2010.083333,1829,0.124973296,0.008388246,0.399726275,0.064748201,0.089430894,0.142857143,0.145975443,0.274590164,0.04233483,0.009485472,0.015086207,0.327612317,6,2.96964347
Philips D908,2/1/2010,2010.083333,1830,0.499984741,0.031878203,0.299680654,0.107913669,0.154471545,0.380952381,0.135061392,0.241803279,0.053880693,0.009335589,0.01487069,0.626451287,2,4.591463791
T-Mobile Pulse Mini (Huawei U8110),2/1/2010,2010.083333,1831,0.124973296,0.008388246,0.263664231,0.079136691,0.056910569,0.142857143,0.137789905,0.233606557,0.050673509,0.00867182,0.010775862,0.249116608,6,4.069931456
Acer beTouch E110,3/1/2010,2010.166667,1832,0.124973296,0.004193611,0.207638683,0.079136691,0.056910569,0.142857143,0.129604366,0.223360656,0.046824888,0.006594865,0.009698276,0.249116608,0,4.525465059
Acer neoTouch P300 (Geeksphone One),3/1/2010,2010.166667,1833,0.124973296,0.008388246,0.263664231,0.107913669,0.056910569,0.182539683,0.132332879,0.25,0.057729314,0.010127829,0.014008621,0.257193337,6,4.747041445
Datalogic Mobile Elf QVGA Numeric,3/1/2010,2010.166667,1834,0.124973296,0.004193611,0.311686129,0.129496403,0.056910569,0.142857143,0.203274216,0.442622951,0.230275818,0.349699163,0.299784483,0.101716305,3,8.733684785
Datalogic Mobile Elf QVGA QWERTY,3/1/2010,2010.166667,1835,0.124973296,0.004193611,0.311686129,0.129496403,0.056910569,0.142857143,0.203274216,0.442622951,0.230275818,0.349699163,0.288793103,0.130742049,3,5.286254772
Datalogic Mobile Elf VGA Numeric,3/1/2010,2010.166667,1836,0.124973296,0.004193611,0.311686129,0.129496403,0.154471545,0.301587302,0.203274216,0.442622951,0.230275818,0.104918314,0.081896552,0.17617365,3,16.6825876
Datalogic Mobile Elf VGA QWERTY,3/1/2010,2010.166667,1837,0.124973296,0.004193611,0.311686129,0.129496403,0.154471545,0.301587302,0.203274216,0.442622951,0.230275818,0.104918314,0.076508621,0.17617365,3,16.6825876
Dopod F3188 (HTC Rome),3/1/2010,2010.166667,1838,0.124973296,0.004193611,0.149612223,0.079136691,0.056910569,0.142857143,0.132332879,0.225409836,0.042976267,0.006230863,0.012392241,0.249116608,0,4.391864175
enTourage eDGe,3/1/2010,2010.166667,1839,0.249977111,5.96E-05,0.399726275,0.604316547,0.375609756,0.281746032,0.727148704,0.659836066,0.121231559,0.297454125,0.280172414,0.18525997,3,6.426465926
Google Nexus One US (HTC Passion),3/1/2010,2010.166667,1840,0.249977111,0.008388246,0.49877144,0.143884892,0.154471545,0.380952381,0.145429741,0.286885246,0.034637588,0.008072287,0.015086207,0.524230187,2,5.132319531
HTC Smart (HTC Rome),3/1/2010,2010.166667,1841,0.124973296,0.004193611,0.149612223,0.079136691,0.056910569,0.142857143,0.132332879,0.225409836,0.042976267,0.006230863,0.010344828,0.249116608,0,4.391864175
LG InTouch Max GW620 US (LG Etna),3/1/2010,2010.166667,1842,0.124973296,0.008388246,0.263664231,0.09352518,0.089430894,0.222222222,0.130968622,0.245901639,0.062860808,0.016615635,0.017025862,0.244068652,6,10.35910825
LG SU210 / KU2100 / SU2100,3/1/2010,2010.166667,1843,0.124973296,0.008388246,0.263664231,0.09352518,0.056910569,0.182539683,0.127967258,0.249180328,0.043617704,0.006744749,0.013146552,0.280413932,6,4.143224136
Motorola BACKFLIP MB300 (Motorola Motus),3/1/2010,2010.166667,1844,0.124973296,0.008388246,0.263664231,0.100719424,0.089430894,0.222222222,0.126875853,0.241803279,0.059012187,0.009314177,0.015732759,0.356133266,6,5.107505136
Motorola CLIQ XT MB501,3/1/2010,2010.166667,1845,0.124973296,0.008388246,0.263664231,0.100719424,0.089430894,0.222222222,0.145975443,0.277868852,0.04041052,0.00867182,0.015086207,0.561080262,1,1.556343324
Motorola DEVOUR A555 (Motorola Calgary),3/1/2010,2010.166667,1846,0.124973296,0.008388246,0.299680654,0.100719424,0.089430894,0.222222222,0.148703956,0.272540984,0.059653624,0.011198424,0.025862069,0.561080262,1,1.557653065
Nokia 5230 Nuron,3/1/2010,2010.166667,1847,0.062471389,0.004193611,0.216642789,0.107913669,0.105691057,0.301587302,0.123328786,0.254098361,0.053880693,0.008372053,0.011853448,0.469207471,1,4.620140001
Nokia X6 16GB (Nokia Alvin),3/1/2010,2010.166667,1848,0.062471389,0.008388246,0.216592766,0.107913669,0.105691057,0.301587302,0.121418827,0.254098361,0.049390635,0.007280046,0.013362069,0.469207471,1,4.692816358
Palm Pixi GSM NA,3/1/2010,2010.166667,1849,0.124973296,0.062079576,0.263664231,0.064748201,0.089430894,0.182539683,0.132332879,0.254098361,0.030468249,0.00473203,0.008512931,0.379606259,6,3.369058177
Psion Teklogix WORKABOUT PRO 3 C,3/1/2010,2010.166667,1850,0.124973296,0.016777517,0.311686129,0.143884892,0.154471545,0.301587302,0.255115962,0.713114754,0.230275818,0.191101214,0.08512931,0.433619384,3,1.361905934
Psion Teklogix WORKABOUT PRO 3 S,3/1/2010,2010.166667,1851,0.124973296,0.016777517,0.311686129,0.143884892,0.154471545,0.301587302,0.255115962,0.618852459,0.230275818,0.170417318,0.07112069,0.433619384,3,1.569348559
Psion Teklogix WORKABOUT PRO 3 S QWERTY,3/1/2010,2010.166667,1852,0.124973296,0.016777517,0.311686129,0.143884892,0.154471545,0.301587302,0.255115962,0.618852459,0.230275818,0.170417318,0.07112069,0.433619384,3,1.569348559
RoverPC S8 Lite,3/1/2010,2010.166667,1853,0.062471389,0.004193611,0.311686129,0.079136691,0.056910569,0.142857143,0.129604366,0.217213115,0.057087877,0.008243582,0.009698276,0.249116608,6,4.653544259
Sony Ericsson U5 / U5i Vivaz (SE Kurara),3/1/2010,2010.166667,1854,0.124973296,0.008388246,0.359708027,0.107913669,0.105691057,0.301587302,0.12414734,0.237704918,0.041051956,0.005460035,0.007974138,0.469207471,1,4.906207028
Sony Ericsson Xperia X10 / X10i (SE Rachael),3/1/2010,2010.166667,1855,0.187475204,0.016777517,0.499771896,0.165467626,0.154471545,0.407738095,0.154160982,0.286885246,0.04425914,0.011433955,0.016163793,0.503785967,2,5.611189888
Sony Ericsson Xperia X10 mini E10 / E10i (SE Robyn),3/1/2010,2010.166667,1856,0.124973296,0.004193611,0.299680654,0.064748201,0.056910569,0.142857143,0.118690314,0.139344262,0.063502245,0.004774854,0.006034483,0.283947501,6,6.096975052
Sony Ericsson Xperia X10 mini pro U20 / U20i (SE Mimmi),3/1/2010,2010.166667,1857,0.124973296,0.004193611,0.299680654,0.064748201,0.056910569,0.142857143,0.12414734,0.168032787,0.069916613,0.007601225,0.012931034,0.283947501,6,4.833785082
T-Mobile HTC HD2 (HTC Leo),3/1/2010,2010.166667,1858,0.281228065,0.016777517,0.499771896,0.18705036,0.154471545,0.380952381,0.165075034,0.299180328,0.031430404,0.009806651,0.020905172,0.436648157,2,6.249445577
Toshiba dynapocket IS02 (Toshiba K01),3/1/2010,2010.166667,1859,0.124973296,0.008388246,0.499771896,0.172661871,0.154471545,0.380952381,0.162346521,0.303278689,0.048749198,0.014367385,0.02112069,0.463149924,2,5.571743408
WellcoM A88 3G (Commtiva Z71),3/1/2010,2010.166667,1860,0.124973296,0.008388246,0.299680654,0.107913669,0.089430894,0.222222222,0.137244202,0.270081967,0.041693393,0.008157934,0.011637931,0.344522968,6,4.516989738
Acer beTouch E400,4/1/2010,2010.25,1861,0.124973296,0.008388246,0.299680654,0.107913669,0.089430894,0.222222222,0.144065484,0.270491803,0.037844772,0.013082671,0.014008621,0.244068652,6,8.561246498
Acer Liquid E (Acer A1E),4/1/2010,2010.25,1862,0.249977111,0.008388246,0.383718976,0.129496403,0.154471545,0.380952381,0.156889495,0.270491803,0.042655548,0.010641715,0.016163793,0.560070671,1,4.420644054
AnyDATA ASP-318,4/1/2010,2010.25,1863,0.499984741,0.031878203,0.207638683,0.107913669,0.089430894,0.222222222,0.135061392,0.254098361,0.050673509,0.009185705,0.015086207,0.344522968,6,4.878716846
"Apple iPad 3G 16GB (Apple iPad 1, 1)",4/1/2010,2010.25,1864,0.124973296,0.249999232,0.499771896,0.575539568,0.271544715,0.492063492,0.499863574,0.794262295,0.046824888,0.122711603,0.13362069,0.22160525,4,6.853098479
"Apple iPad 3G 32GB (Apple iPad 1,1)",4/1/2010,2010.25,1865,0.124973296,0.499999488,0.499771896,0.575539568,0.271544715,0.492063492,0.499863574,0.794262295,0.046824888,0.122711603,0.13362069,0.22160525,4,6.853098479
"Apple iPad 3G 64GB (Apple iPad 1,1)",4/1/2010,2010.25,1866,0.124973296,1,0.499771896,0.575539568,0.271544715,0.492063492,0.499863574,0.794262295,0.046824888,0.122711603,0.13362069,0.22160525,4,6.853098479
"Apple iPad WiFi 16GB (Apple iPad 1,1)",4/1/2010,2010.25,1867,0.124973296,0.249999232,0.499771896,0.575539568,0.271544715,0.492063492,0.499863574,0.794262295,0.046824888,0.122711603,0.13362069,0.22160525,4,6.853098479
"Apple iPad WiFi 32GB (Apple iPad 1,1)",4/1/2010,2010.25,1868,0.124973296,0.499999488,0.499771896,0.575539568,0.271544715,0.492063492,0.499863574,0.794262295,0.046824888,0.122711603,0.13362069,0.22160525,4,6.853098479
Cincinnati Bell Huawei U8100,4/1/2010,2010.25,1869,0.124973296,0.008388246,0.263664231,0.079136691,0.056910569,0.142857143,0.137789905,0.233606557,0.049390635,0.008157934,0.011637931,0.344522968,6,2.127923932
Dell Mini 3iX,4/1/2010,2010.25,1870,0.124973296,0.004193611,0.311686129,0.129496403,0.105691057,0.301587302,0.141473397,0.299180328,0.035920462,0.021990022,0.023060345,0.17617365,6,24.26395395
Dopod HD2 T8588 (HTC Leo 100),4/1/2010,2010.25,1871,0.218726157,0.008388246,0.499771896,0.18705036,0.154471545,0.380952381,0.165075034,0.293032787,0.031430404,0.00957112,0.020905172,0.436648157,2,6.380552827
HOTT MD500 16GB,4/1/2010,2010.25,1872,0.062471389,0.249999232,0.299680654,0.237410072,0.284552846,0.222222222,0.361527967,0.159836066,0.037844772,0.021990022,0.051724138,0.358909642,1,8.495002035
HOTT MD700 32GB,4/1/2010,2010.25,1873,0.062471389,0.499999488,0.399726275,0.381294964,0.284552846,0.222222222,0.506139154,0.270491803,0.053880693,0.059118258,0.079741379,0.22387683,4,9.215270295
HTC Desire A8181 (HTC Bravo),4/1/2010,2010.25,1874,0.281228065,0.008388246,0.499771896,0.143884892,0.154471545,0.380952381,0.145975443,0.286885246,0.037203335,0.008757467,0.016163793,0.524230187,2,5.11313331
